"space","start","end","width","names","peak","strand","feature","start_position","end_position","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","external_gene_id","entrezgene"
"2",93014835,93015163,329,"1461 ENSMUSG00000075028","1461","-","ENSMUSG00000075028",92965151,93046167,"inside",31332,31004,"Overlapping","Prdm11","100042784"
"2",93785466,93785671,206,"1462 ENSMUSG00000027198","1462","-","ENSMUSG00000027198",93695631,93822568,"inside",37102,36897,"Overlapping","Ext2","14043"
"2",101722924,101723256,333,"1466 ENSMUSG00000032841","1466","-","ENSMUSG00000032841",101714285,101883027,"inside",160103,8639,"Overlapping","Prr5l","72446"
"2",102121600,102121860,261,"1467 ENSMUSG00000048058","1467","-","ENSMUSG00000048058",101950203,102186385,"inside",64785,64525,"Overlapping","Ldlrad3","241576"
"2",103993031,103993269,239,"1470 ENSMUSG00000046085","1470","-","ENSMUSG00000046085",103966943,104028361,"inside",35330,26088,"Overlapping","4931422A03Rik","70986"
"2",104220159,104220419,261,"1471 ENSMUSG00000068373","1471","-","ENSMUSG00000068373",104143073,104410334,"inside",190175,77086,"Overlapping","D430041D05Rik","241589"
"2",105370170,105370512,343,"1474 ENSMUSG00000055312","1474","+","ENSMUSG00000055312",105224320,105379796,"inside",145850,9284,"Overlapping","0610012H03Rik","74088"
"2",105616431,105616696,266,"1475 ENSMUSG00000086029","1475","-","ENSMUSG00000086029",105536080,105670330,"inside",53899,53634,"Overlapping","Pax6os1","402728"
"2",105675338,105675643,306,"1476 ENSMUSG00000027168","1476","+","ENSMUSG00000027168",105668896,105698410,"inside",6442,6442,"Overlapping","Pax6","18508"
"2",105677409,105677654,246,"1477 ENSMUSG00000027168","1477","+","ENSMUSG00000027168",105668896,105698410,"inside",8513,8513,"Overlapping","Pax6","18508"
"2",106856695,106856945,251,"1479 ENSMUSG00000016386","1479","+","ENSMUSG00000016386",106693269,106868356,"inside",163426,11411,"Overlapping","Mpped2","77015"
"2",115723481,115723826,346,"1483 ENSMUSG00000040282","1483","+","ENSMUSG00000040282",115581716,115778768,"inside",141765,54942,"Overlapping","BC052040","399568"
"2",119322460,119322805,346,"1489 ENSMUSG00000074912","1489","-","ENSMUSG00000074912",119321187,119326194,"inside",3734,1273,"Overlapping","Gm14207","100043609"
"2",119324956,119325237,282,"1490 ENSMUSG00000074912","1490","-","ENSMUSG00000074912",119321187,119326194,"inside",1238,957,"Overlapping","Gm14207","100043609"
"2",121413524,121413779,256,"1498 ENSMUSG00000033486","1498","-","ENSMUSG00000033486",121392631,121413792,"inside",268,13,"Overlapping","Catsper2","212670"
"2",124640550,124640921,372,"1500 ENSMUSG00000027200","1500","+","ENSMUSG00000027200",124089969,124667770,"inside",550581,26849,"Overlapping","Sema6d","214968"
"2",126151970,126152276,307,"1502 ENSMUSG00000023330","1502","+","ENSMUSG00000023330",126152141,126165279,"overlapStart",-171,135,"Overlapping","Dtwd1","69185"
"2",126894329,126894557,229,"1503 ENSMUSG00000027366","1503","-","ENSMUSG00000027366",126890391,126933235,"inside",38906,3938,"Overlapping","Sppl2a","66552"
"2",128211927,128212199,273,"1507 ENSMUSG00000074813","1507","-","ENSMUSG00000074813",128195993,128429349,"inside",217422,15934,"Overlapping","Gm14005","100043424"
"2",128272880,128273129,250,"1508 ENSMUSG00000074813","1508","-","ENSMUSG00000074813",128195993,128429349,"inside",156469,76887,"Overlapping","Gm14005","100043424"
"2",131179698,131180172,475,"1512 ENSMUSG00000027329","1512","-","ENSMUSG00000027329",131170261,131187282,"inside",7584,7110,"Overlapping","Spef1","70997"
"2",132133537,132133762,226,"1513 ENSMUSG00000027340","1513","-","ENSMUSG00000027340",132052496,132145108,"inside",11571,11346,"Overlapping","Slc23a2","54338"
"2",140676846,140677046,201,"1516 ENSMUSG00000068205","1516","+","ENSMUSG00000068205",140395309,142392966,"inside",281537,281537,"Overlapping","Macrod2","72899"
"2",144715413,144715650,238,"1519 ENSMUSG00000027430","1519","+","ENSMUSG00000027430",144599897,144768758,"inside",115516,53108,"Overlapping","Dtd1","66044"
"2",146302361,146302581,221,"1522 ENSMUSG00000037110","1522","-","ENSMUSG00000037110",146239879,146512026,"inside",209665,62482,"Overlapping","Ralgapa2","241694"
"2",147189642,147189842,201,"1525 ENSMUSG00000086509","1525","+","ENSMUSG00000086509",147184083,147331681,"inside",5559,5559,"Overlapping","Nkx2-2as","100313531"
"2",147189642,147189842,201,"1525 ENSMUSG00000027434","1525","-","ENSMUSG00000027434",147177546,147194243,"inside",4601,4401,"Overlapping","Nkx2-2","18088"
"2",149983200,149983406,207,"1528 ENSMUSG00000074736","1528","+","ENSMUSG00000074736",149829211,150004392,"inside",153989,20986,"Overlapping","Syndig1","433485"
"2",150638131,150638357,227,"1529 ENSMUSG00000027452","1529","-","ENSMUSG00000027452",150618105,150668500,"inside",30369,20026,"Overlapping","Acss1","68738"
"2",150657411,150657698,288,"1530 ENSMUSG00000027452","1530","-","ENSMUSG00000027452",150618105,150668500,"inside",11089,10802,"Overlapping","Acss1","68738"
"2",153346293,153346709,417,"1540 ENSMUSG00000042548","1540","+","ENSMUSG00000042548",153345845,153404007,"inside",448,448,"Overlapping","Asxl1","228790"
"2",154613350,154613732,383,"1544 ENSMUSG00000059842","1544","+","ENSMUSG00000059842",154613297,154646821,"inside",53,53,"Overlapping","Zfp341","228807"
"2",156144157,156144357,201,"1547 ENSMUSG00000067847","1547","+","ENSMUSG00000067847",156144039,156145797,"inside",118,118,"Overlapping","Romo1","67067"
"2",156643048,156643367,320,"1549 ENSMUSG00000061689","1549","+","ENSMUSG00000061689",156613705,156764363,"inside",29343,29343,"Overlapping","Dlgap4","228836"
"2",156690908,156691270,363,"1550 ENSMUSG00000061689","1550","+","ENSMUSG00000061689",156613705,156764363,"inside",77203,73093,"Overlapping","Dlgap4","228836"
"2",157186570,157186771,202,"1555 ENSMUSG00000027641","1555","-","ENSMUSG00000027641",157145893,157204534,"inside",17964,17763,"Overlapping","Rbl1","19650"
"2",157566255,157566756,502,"1557 ENSMUSG00000067787","1557","-","ENSMUSG00000067787",157556362,157571274,"inside",5019,4518,"Overlapping","Blcap","53619"
"2",157840813,157841059,247,"1558 ENSMUSG00000027649","1558","+","ENSMUSG00000027649",157737401,157891614,"inside",103412,50555,"Overlapping","Ctnnbl1","66642"
"2",160872750,160873058,309,"1562 ENSMUSG00000085303","1562","-","ENSMUSG00000085303",160840836,160888028,"inside",15278,14970,"Overlapping","Gm16751",
"2",163472477,163472758,282,"1565 ENSMUSG00000048486","1565","-","ENSMUSG00000048486",163466379,163472629,"overlapStart",152,129,"Overlapping","Fitm2","228859"
"2",164460873,164461262,390,"1566 ENSMUSG00000045503","1566","+","ENSMUSG00000045503",164456964,164479638,"inside",3909,3909,"Overlapping","Sys1","66460"
"2",164460873,164461262,390,"1566 ENSMUSG00000090996","1566","+","ENSMUSG00000090996",164460967,164490760,"overlapStart",-94,94,"Overlapping","Gm20458",
"2",164486243,164486443,201,"1567 ENSMUSG00000090996","1567","+","ENSMUSG00000090996",164460967,164490760,"inside",25276,4317,"Overlapping","Gm20458",
"2",165810010,165810350,341,"1571 ENSMUSG00000039671","1571","-","ENSMUSG00000039671",165784152,165899016,"inside",89006,25858,"Overlapping","Zmynd8","228880"
"2",167188917,167189128,212,"1575 ENSMUSG00000050556","1575","-","ENSMUSG00000050556",167103378,167190155,"inside",1238,1027,"Overlapping","Kcnb1","16500"
"2",168207093,168207619,527,"1581 ENSMUSG00000093752","1581","-","ENSMUSG00000093752",168180986,168230364,"inside",23271,22745,"Overlapping","Gm20716",
"2",172870343,172870566,224,"1590 ENSMUSG00000008999","1590","-","ENSMUSG00000008999",172868012,172940321,"inside",69978,2331,"Overlapping","Bmp7","12162"
"2",174287973,174288221,249,"1593 ENSMUSG00000086537","1593","-","ENSMUSG00000086537",174281237,174295436,"inside",7463,6736,"Overlapping","Nespas","56802"
"2",179571258,179571588,331,"1596 ENSMUSG00000000305","1596","+","ENSMUSG00000000305",179442431,179899373,"inside",128827,128827,"Overlapping","Cdh4","12561"
"3",5860490,5860881,392,"1601 ENSMUSG00000096384","1601","+","ENSMUSG00000096384",5881041,5881150,"upstream",-20551,20160,"NearestStart","Gm25352",
"3",8510284,8510544,261,"1602 ENSMUSG00000027500","1602","+","ENSMUSG00000027500",8509527,8561604,"inside",757,757,"NearestStart","Stmn2","20257"
"3",14578735,14578937,203,"1603 ENSMUSG00000027552","1603","+","ENSMUSG00000027552",14578671,14606308,"inside",64,64,"NearestStart","E2f5","13559"
"3",18623937,18624299,363,"1605 ENSMUSG00000040217","1605","+","ENSMUSG00000040217",18533861,18534289,"downstream",90076,89648,"NearestStart","Gm6369","622921"
"3",18695496,18695771,276,"1606 ENSMUSG00000040217","1606","+","ENSMUSG00000040217",18533861,18534289,"downstream",161635,161207,"NearestStart","Gm6369","622921"
"3",21892203,21892559,357,"1608 ENSMUSG00000027630","1608","+","ENSMUSG00000027630",22076652,22216594,"upstream",-184449,184093,"NearestStart","Tbl1xr1","81004"
"3",21936121,21936321,201,"1609 ENSMUSG00000027630","1609","+","ENSMUSG00000027630",22076652,22216594,"upstream",-140531,140331,"NearestStart","Tbl1xr1","81004"
"3",22076241,22076707,467,"1610 ENSMUSG00000027630","1610","+","ENSMUSG00000027630",22076652,22216594,"overlapStart",-411,55,"NearestStart","Tbl1xr1","81004"
"3",22076972,22077172,201,"1611 ENSMUSG00000027630","1611","+","ENSMUSG00000027630",22076652,22216594,"inside",320,320,"NearestStart","Tbl1xr1","81004"
"3",27063981,27064181,201,"1612 ENSMUSG00000087742","1612","+","ENSMUSG00000087742",27108982,27109095,"upstream",-45001,44801,"NearestStart","Gm25152",
"3",27935715,27935915,201,"1613 ENSMUSG00000027695","1613","+","ENSMUSG00000027695",27938695,28133362,"upstream",-2980,2780,"NearestStart","Pld1","18805"
"3",28805319,28805695,377,"1614 ENSMUSG00000039221","1614","+","ENSMUSG00000039221",28805436,28807352,"overlapStart",-117,117,"NearestStart","Rpl22l1","68028"
"3",28842353,28842617,265,"1615 ENSMUSG00000039221","1615","+","ENSMUSG00000039221",28805436,28807352,"downstream",36917,35001,"NearestStart","Rpl22l1","68028"
"3",30724545,30724797,253,"1616 ENSMUSG00000051860","1616","+","ENSMUSG00000051860",30746293,30767174,"upstream",-21748,21496,"NearestStart","Samd7","75953"
"3",31017693,31017921,229,"1618 ENSMUSG00000037643","1618","+","ENSMUSG00000037643",30995747,31052741,"inside",21946,21946,"NearestStart","Prkci","18759"
"3",31094176,31095057,882,"1619 ENSMUSG00000027660","1619","+","ENSMUSG00000027660",31095058,31122577,"upstream",-882,1,"NearestStart","Skil","20482"
"3",32510606,32510814,209,"1621 ENSMUSG00000027667","1621","+","ENSMUSG00000027667",32515295,32520685,"upstream",-4689,4481,"NearestStart","Zfp639","67778"
"3",32817437,32817669,233,"1622 ENSMUSG00000056900","1622","+","ENSMUSG00000056900",32817546,32938071,"overlapStart",-109,109,"NearestStart","Usp13","72607"
"3",33800026,33800343,318,"1623 ENSMUSG00000027677","1623","+","ENSMUSG00000027677",33799955,33814860,"inside",71,71,"NearestStart","Ttc14","67120"
"3",34646235,34646502,268,"1624 ENSMUSG00000074637","1624","+","ENSMUSG00000074637",34650005,34652461,"upstream",-3770,3503,"NearestStart","Sox2","20674"
"3",34648871,34649071,201,"1625 ENSMUSG00000074637","1625","+","ENSMUSG00000074637",34650005,34652461,"upstream",-1134,934,"NearestStart","Sox2","20674"
"3",34653908,34654225,318,"1626 ENSMUSG00000074637","1626","+","ENSMUSG00000074637",34650005,34652461,"downstream",3903,1447,"NearestStart","Sox2","20674"
"3",34664019,34664219,201,"1627 ENSMUSG00000074637","1627","+","ENSMUSG00000074637",34650005,34652461,"downstream",14014,11558,"NearestStart","Sox2","20674"
"3",34668532,34668774,243,"1628 ENSMUSG00000074637","1628","+","ENSMUSG00000074637",34650005,34652461,"downstream",18527,16071,"NearestStart","Sox2","20674"
"3",34757811,34758192,382,"1629 ENSMUSG00000074637","1629","+","ENSMUSG00000074637",34650005,34652461,"downstream",107806,105350,"NearestStart","Sox2","20674"
"3",34950007,34950217,211,"1630 ENSMUSG00000074637","1630","+","ENSMUSG00000074637",34650005,34652461,"downstream",300002,297546,"NearestStart","Sox2","20674"
"3",41563259,41563590,332,"1632 ENSMUSG00000025764","1632","+","ENSMUSG00000025764",41555734,41616862,"inside",7525,7525,"NearestStart","Phf17","269424"
"3",51484017,51484598,582,"1634 ENSMUSG00000027739","1634","+","ENSMUSG00000027739",51483966,51495905,"inside",51,51,"NearestStart","Rab33b","19338"
"3",52254166,52254459,294,"1636 ENSMUSG00000044167","1636","+","ENSMUSG00000044167",52268337,52350109,"upstream",-14171,13878,"NearestStart","Foxo1","56458"
"3",54735421,54735621,201,"1638 ENSMUSG00000036632","1638","+","ENSMUSG00000036632",54735539,54751127,"overlapStart",-118,82,"NearestStart","Alg5","66248"
"3",55763661,55763861,201,"1639 ENSMUSG00000056947","1639","+","ENSMUSG00000056947",55782510,55785285,"upstream",-18849,18649,"NearestStart","Mab21l1","17116"
"3",61246451,61246739,289,"1641 ENSMUSG00000036894","1641","+","ENSMUSG00000036894",61364507,61368703,"upstream",-118056,117768,"NearestStart","Rap2b","74012"
"3",65528282,65528482,201,"1642 ENSMUSG00000034640","1642","+","ENSMUSG00000034640",65528410,65555145,"overlapStart",-128,72,"NearestStart","Tiparp","99929"
"3",65657381,65657586,206,"1643 ENSMUSG00000074579","1643","+","ENSMUSG00000074579",65666228,65831159,"upstream",-8847,8642,"NearestStart","Lekr1","624866"
"3",65658770,65659228,459,"1644 ENSMUSG00000074579","1644","+","ENSMUSG00000074579",65666228,65831159,"upstream",-7458,7000,"NearestStart","Lekr1","624866"
"3",66687243,66687484,242,"1645 ENSMUSG00000034544","1645","+","ENSMUSG00000034544",66981390,67358396,"upstream",-294147,293906,"NearestStart","Rsrc1","66880"
"3",66973731,66973939,209,"1646 ENSMUSG00000034544","1646","+","ENSMUSG00000034544",66981390,67358396,"upstream",-7659,7451,"NearestStart","Rsrc1","66880"
"3",79417105,79417305,201,"1649 ENSMUSG00000091685","1649","+","ENSMUSG00000091685",79345376,79464129,"inside",71729,46824,"NearestStart","Gm17359","100233207"
"3",83766121,83766674,554,"1651 ENSMUSG00000027996","1651","+","ENSMUSG00000027996",83766321,83774316,"overlapStart",-200,200,"NearestStart","Sfrp2","20319"
"3",87974390,87974794,405,"1656 ENSMUSG00000004891","1656","+","ENSMUSG00000004891",87971078,87980451,"inside",3312,3312,"NearestStart","Nes","18008"
"3",88531521,88531735,215,"1661 ENSMUSG00000074480","1661","+","ENSMUSG00000074480",88532395,88541396,"upstream",-874,660,"NearestStart","Mex3a","72640"
"3",89183039,89183309,271,"1664 ENSMUSG00000032657","1664","+","ENSMUSG00000032657",89183143,89189295,"overlapStart",-104,104,"NearestStart","Fam189b","68521"
"3",89430218,89430673,456,"1667 ENSMUSG00000047824","1667","+","ENSMUSG00000047824",89430214,89435128,"inside",4,4,"NearestStart","Pygo2","68911"
"3",89773414,89773628,215,"1669 ENSMUSG00000042572","1669","+","ENSMUSG00000042572",89773609,89783997,"overlapStart",-195,19,"NearestStart","Ube2q1","70093"
"3",90254255,90254517,263,"1670 ENSMUSG00000027936","1670","+","ENSMUSG00000027936",90254163,90264125,"inside",92,92,"NearestStart","Crtc2","74343"
"3",90293478,90293825,348,"1671 ENSMUSG00000042404","1671","+","ENSMUSG00000042404",90265185,90280669,"downstream",28293,12809,"NearestStart","Dennd4b","229541"
"3",95559558,95559764,207,"1673 ENSMUSG00000028109","1673","+","ENSMUSG00000028109",95559677,95587671,"overlapStart",-119,87,"NearestStart","Hormad1","67981"
"3",95658992,95659346,355,"1674 ENSMUSG00000038612","1674","+","ENSMUSG00000038612",95658721,95663176,"inside",271,271,"NearestStart","Mcl1","17210"
"3",96577435,96577647,213,"1677 ENSMUSG00000087610","1677","+","ENSMUSG00000087610",96576984,96580663,"inside",451,451,"NearestStart","Gm16253",
"3",96697038,96697454,417,"1678 ENSMUSG00000028101","1678","+","ENSMUSG00000028101",96696384,96706070,"inside",654,654,"NearestStart","Pias3","229615"
"3",97159394,97159787,394,"1679 ENSMUSG00000028093","1679","+","ENSMUSG00000028093",97158777,97176574,"inside",617,617,"NearestStart","Acp6","66659"
"3",98013446,98013646,201,"1680 ENSMUSG00000027878","1680","+","ENSMUSG00000027878",98013538,98150367,"overlapStart",-92,92,"NearestStart","Notch2","18129"
"3",100420708,100420939,232,"1681 ENSMUSG00000086923","1681","+","ENSMUSG00000086923",100426405,100437754,"upstream",-5697,5466,"NearestStart","4930406D18Rik","73806"
"3",103107940,103108201,262,"1684 ENSMUSG00000007379","1684","+","ENSMUSG00000007379",103102604,103169769,"inside",5336,5336,"NearestStart","Dennd2c","329727"
"3",103127159,103127504,346,"1685 ENSMUSG00000007379","1685","+","ENSMUSG00000007379",103102604,103169769,"inside",24555,24555,"NearestStart","Dennd2c","329727"
"3",104638425,104639082,658,"1687 ENSMUSG00000032902","1687","+","ENSMUSG00000032902",104638668,104658462,"overlapStart",-243,243,"NearestStart","Slc16a1","20501"
"3",108433500,108433889,390,"1688 ENSMUSG00000089188","1688","+","ENSMUSG00000089188",108441330,108441453,"upstream",-7830,7441,"NearestStart","Gm22942",
"3",108653032,108653252,221,"1689 ENSMUSG00000027884","1689","+","ENSMUSG00000027884",108653913,108678840,"upstream",-881,661,"NearestStart","Clcc1","229725"
"3",121428227,121428427,201,"1691 ENSMUSG00000053931","1691","+","ENSMUSG00000053931",121426541,121458205,"inside",1686,1686,"NearestStart","Cnn3","71994"
"3",127124599,127124944,346,"1695 ENSMUSG00000097456","1695","+","ENSMUSG00000097456",127161305,127168288,"upstream",-36706,36361,"NearestStart","AC131744.1",
"3",129551910,129552198,289,"1696 ENSMUSG00000041220","1696","+","ENSMUSG00000041220",129532386,129638495,"inside",19524,19524,"NearestStart","Elovl6","170439"
"3",131102279,131102582,304,"1697 ENSMUSG00000092831","1697","+","ENSMUSG00000092831",131099548,131099836,"downstream",2731,2443,"NearestStart","Gm24822",
"3",133091622,133092058,437,"1699 ENSMUSG00000028016","1699","+","ENSMUSG00000028016",133091840,133110988,"overlapStart",-218,218,"NearestStart","Ints12","71793"
"3",134239129,134239447,319,"1701 ENSMUSG00000092810","1701","+","ENSMUSG00000092810",134239942,134240025,"upstream",-813,495,"NearestStart","Gm23635",
"3",137780030,137780416,387,"1703 ENSMUSG00000064460","1703","+","ENSMUSG00000064460",137715658,137715764,"downstream",64372,64266,"NearestStart","Gm25080",
"3",138742024,138742456,433,"1704 ENSMUSG00000028152","1704","+","ENSMUSG00000028152",138742195,138904433,"overlapStart",-171,171,"NearestStart","Tspan5","56224"
"3",142882165,142882453,289,"1706 ENSMUSG00000097858","1706","+","ENSMUSG00000097858",142882495,142894644,"upstream",-330,42,"NearestStart","AC137970.1",
"3",142887081,142887296,216,"1707 ENSMUSG00000097858","1707","+","ENSMUSG00000097858",142882495,142894644,"inside",4586,4586,"NearestStart","AC137970.1",
